============================== SRIM-2013.00 ==============================
==============================================================================
===== TRIMOUT.txt: File of Transmitted / Backscattered / Sputtered Atoms =====
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= He(20 keV) ==> Layer 1+Kapton Polyimide( 2000 A) ==========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  148  2 ,4532243E+04   2001741E-03  ,3382E+03  ,7831E+03   ,8673616  ,3794847 -,3219864
T  150  2 ,1094857E+03   2000334E-03  ,6226E+03  ,1097E+04   ,8956136 -,1834825 -,4052288
T  151  2 ,4721358E+04   2001759E-03  ,6776E+03  ,1516E+03   ,9581005  ,2256052  ,1764812
T  152  2 ,5650731E+04   2001181E-03 -,1651E+03 -,4186E+03   ,9164147 -,1376793 -,3758038
T  153  2 ,4791458E+04   2001063E-03  ,6539E+01  ,8289E+03   ,6527815 -,2404479  ,7183740
T  155  2 ,3479104E+04   2000564E-03  ,2168E+03 -,2327E+03   ,5452553  ,6415691 -,5395236
T  156  2 ,4443759E+04   2001652E-03  ,4954E+03 -,4205E+03   ,9481011  ,0937103 -,3038463
T  157  2 ,4252776E+04   2000536E-03 -,1094E+03 -,2244E+02   ,9127617 -,2650883 -,3107962
T  158  2 ,5929865E+03   2001234E-03  ,5224E+03 -,1309E+04   ,7586588 -,6145331 -,2163007
T  159  2 ,4431842E+04   2001833E-03 -,3977E+02  ,2577E+03   ,9353778 -,0885671  ,3423803
T  160  2 ,4501190E+04   2001712E-03  ,3595E+02  ,1378E+03   ,9912667  ,1317148 -,0064408
T  161  2 ,5764684E+04   2001129E-03 -,2587E+03 -,5975E+01   ,9750359 -,0916764  ,2022385
T  163  2 ,4381770E+04   2000309E-03  ,6717E+03 -,2545E+01   ,9344920  ,3038250 -,1855130
T  164  2 ,4495633E+04   2001757E-03  ,5091E+03  ,5889E+03   ,7986699  ,5761671  ,1736603
T  165  2 ,3867393E+04   2000485E-03 -,4376E+02 -,7097E+03   ,7774827  ,4645564 -,4239199
T  166  2 ,4172985E+04   2000159E-03 -,1507E+03 -,7387E+01   ,6235882  ,7633046 -,1688310
T  167  2 ,5265632E+04   2000525E-03  ,7449E+03  ,7386E+02   ,9905530 -,0814790  ,1102994
T  168  2 ,5436304E+04   2001498E-03 -,5957E+03  ,2097E+03   ,7705914 -,5976134  ,2214659
T  170  2 ,4885849E+04   2001466E-03  ,1207E+03 -,2814E+03   ,9814715  ,1851078 -,0494862
T  171  2 ,4787649E+04   2001827E-03 -,1848E+03 -,3534E+03   ,8147602 -,0693316 -,5756378
T  172  2 ,4940135E+04   2001635E-03 -,4381E+03 -,3724E+03   ,9120266 -,3945048 -,1121311
T  174  2 ,1320857E+04   2000821E-03  ,4581E+03  ,1215E+04   ,6242064  ,3189924  ,7131692
T  176  2 ,2366740E+04   2001410E-03  ,6560E+03  ,2447E+03   ,9467172  ,1858664 -,2630212
T  178  2 ,2124682E+04   2000422E-03 -,8948E+03 -,1798E+01   ,4125361  ,2520516  ,8753764
T  179  2 ,4857330E+04   2000843E-03  ,1421E+03  ,2660E+03   ,8243839  ,3615498  ,4355145
T  180  2 ,4843087E+04   2000978E-03  ,4214E+03  ,9655E+01   ,7390437  ,6462248 -,1902837
T  182  2 ,4859831E+04   2000616E-03  ,3965E+03 -,1664E+03   ,8554769  ,1468240 -,4965904
T  183  2 ,2310891E+03   2000657E-03  ,1700E+04  ,1924E+03   ,4457620  ,6753639  ,5875201
T  184  2 ,5105548E+04   2001232E-03 -,1306E+03  ,3777E+03   ,9411429  ,0112910  ,3378203
T  185  2 ,4782738E+04   2000520E-03 -,6031E+02 -,5982E+02   ,8437923 -,1261983 -,5216211
T  187  2 ,5182088E+04   2001582E-03  ,1064E+03  ,3139E+03   ,9118381 -,3330565  ,2400515
T  189  2 ,5900672E+04   2001025E-03 -,2143E+03  ,2346E+03   ,9749287 -,1760723  ,1360612
T  191  2 ,5082292E+04   2000669E-03  ,5297E+03  ,2564E+03   ,8485995  ,5231032 -,0790060
T  192  2 ,4016382E+04   2001407E-03 -,3118E+03  ,4893E+03   ,9772347 -,2050901 -,0543176
T  193  2 ,5612405E+04   2001945E-03  ,3454E+03  ,1784E+03   ,8631542  ,4675779  ,1906196
T  194  2 ,3738142E+04   2000046E-03 -,1085E+04 -,3228E+03   ,9111192 -,1422523 -,3868154
T  195  2 ,6558308E+03   2002140E-03 -,1089E+03  ,5010E+03   ,9587026 -,2586842 -,1182025
T  197  2 ,6215167E+04   2001222E-03 -,1788E+03 -,2321E+03   ,9662997  ,0406754 -,2541858
T  198  2 ,4911842E+04   2000649E-03 -,4585E+03  ,1768E+03   ,9817601 -,1889834 -,0207949
T  199  2 ,4441503E+04   2000256E-03 -,2060E+03  ,1520E+03   ,9910988 -,1292540  ,0318824
S  200 13 ,1015306E+02   0000000E+00  ,3472E+02  ,3011E+01  -,9852971 -,0754457  ,1532888
S  200 13 ,4783381E+01   0000000E+00  ,3460E+02  ,2531E+01  -,9197094 -,3917837  ,0253002
S  200 13 ,6577732E+01   0000000E+00  ,2939E+02  ,2545E+01  -,9980488 -,0463205  ,0418699
S  200 13 ,8180798E+01   0000000E+00  ,2756E+02 -,4864E-01  -,9936477 -,0245625 -,1098222
S  200 13 ,7323174E+01   0000000E+00  ,2563E+02 -,3022E+00  -,9248702 -,3592946 -,1245895
T  203  2 ,5533398E+04   2000433E-03  ,8367E+02 -,4603E+03   ,8790397 -,0160054 -,4764798
T  205  2 ,3869655E+04   2000024E-03 -,9378E+03  ,1776E+03   ,5441031 -,4937768 -,6783334
T  207  2 ,4569933E+04   2001121E-03 -,6741E+03 -,1119E+03   ,8643223 -,4980639  ,0698523
T  208  2 ,4170367E+04   2000256E-03 -,3783E+03  ,2967E+03   ,2273003 -,8739627  ,4295623
T  211  2 ,1181442E+04   2000454E-03 -,2658E+02 -,4543E+03   ,8881403 -,3023045 -,3461486
T  212  2 ,1575081E+04   2000070E-03 -,2417E+03  ,9083E+03   ,9768905 -,2112211  ,0327215
T  213  2 ,5700804E+04   2000900E-03  ,3153E+03  ,4793E+02   ,9570136  ,2697035 -,1067003
T  214  2 ,4692399E+04   2001317E-03 -,2756E+03 -,2114E+03   ,7931936 -,4602860 -,3987238
T  215  2 ,1656503E+04   2001127E-03  ,6553E+02  ,1902E+04   ,5336081  ,1586800  ,8307124
T  216  2 ,3671750E+04   2000584E-03 -,9788E+03  ,4781E+03   ,5636529 -,8249775  ,0413215
T  217  2 ,3306177E+04   2001131E-03  ,9804E+03  ,1514E+03   ,7003373  ,5458053 -,4600263
T  219  2 ,1529375E+04   2000044E-03  ,1336E+04 -,6680E+03   ,6605983  ,4222670 -,6207257
T  221  2 ,5428740E+04   2002049E-03  ,3578E+03  ,3173E+02   ,9833735  ,1481036 -,1050802
T  222  2 ,4561671E+04   2000593E-03  ,2960E+03  ,2255E+03   ,8537530 -,1420231 -,5009344
