============================== SRIM-2013.00 ==============================
==============================================================================
===== TRIMOUT.txt: File of Transmitted / Backscattered / Sputtered Atoms =====
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= He(50 keV) ==> Aluminum+Polypropylene (( 5750 A) ==========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
S  752 13 ,3584492E+01   0000000E+00  ,2373E+01  ,1529E+02  -,9996630 -,0178955 -,0188049
S  754 13 ,2305362E+02   0000000E+00  ,4522E+01 -,1470E+02  -,9099385 -,1939982 -,3665741
S  754 13 ,2052059E+02   0000000E+00  ,3415E+01 -,1420E+02  -,9998864  ,0123068 -,0087042
S  754 13 ,1198551E+02   0000000E+00  ,1387E+02 -,1284E+02  -,9951783 -,0750722 -,0631204
S  754 13 ,3797220E+01   0000000E+00  ,6380E+01 -,1503E+02  -,9629168  ,1793687 -,2015393
T  771  2 ,1839456E+04   5750820E-03 -,2051E+03  ,8549E+03   ,7369621  ,1261099 -,6640657
T  784  2 ,2073668E+04   5750186E-03 -,4149E+03 -,1482E+03   ,2117940 -,9689358 -,1276977
T  799  2 ,3656473E+03   5750248E-03  ,5406E+03  ,1213E+04   ,4643878 -,8180341 -,3393585
T  801  2 ,5478260E+03   5750354E-03 -,1774E+03  ,6491E+02   ,8649943 -,0217806  ,5013088
T  846  2 ,9440143E+03   5751139E-03 -,3410E+01 -,6975E+03   ,6344288 -,5817651  ,5089689
T  848  2 ,1008963E+03   5750104E-03 -,4348E+03 -,1352E+03   ,5880715  ,4074326 -,6986920
B  870  2 ,1770182E+05 -  8831013E-07 -,2189E+03  ,3779E+00  -,8271462 -,5424847  ,1467631
T  873  2 ,1605272E+04   5751437E-03  ,1154E+03  ,4190E+03   ,9628651  ,0406876  ,2668996
B  905  2 ,1141408E+05 -  1381834E-07 -,1451E+04 -,2596E+03  -,3296368 -,9351528 -,1297259
T  913  2 ,2161969E+04   5750179E-03 -,1736E+03  ,3016E+03   ,1270730  ,0007795  ,9918931
T  914  2 ,1824319E+04   5750780E-03 -,1929E+03 -,2613E+03   ,8454203  ,5280354 -,0802688
T  918  2 ,1428667E+04   5751982E-03 -,9878E+03  ,1463E+04   ,9802796 -,1927479  ,0435913
T  938  2 ,1350893E+04   5750158E-03  ,7361E+03 -,2034E+03   ,4345945  ,8944847  ,1049988
T 1003  2 ,2189820E+03   5751708E-03  ,8791E+02  ,7987E+03   ,8410387 -,4035756  ,3602508
T 1012  2 ,1264025E+04   5751534E-03  ,3204E+03  ,1312E+04   ,5260809  ,8490500  ,0485072
T 1014  2 ,1091526E+03   5750186E-03 -,6712E+03 -,8030E+03   ,8982880  ,4277319  ,1006184
T 1022  2 ,7081552E+03   5750335E-03  ,2725E+03  ,6272E+03   ,6659565 -,7331877  ,1376146
S 1029 13 ,4332714E+01   0000000E+00  ,3402E+00  ,2441E+01  -,9396639 -,2891525  ,1828185
T 1066  2 ,1799663E+04   5751602E-03  ,4721E+03 -,8866E+02   ,9785020  ,1210612  ,1669674
T 1068  2 ,1544541E+04   5750055E-03  ,5130E+03 -,2913E+02   ,2743596  ,9040582  ,3277278
T 1114  2 ,1236130E+04   5750177E-03 -,5436E+03  ,7278E+03   ,6167848 -,6334624  ,4672278
T 1119  2 ,2209968E+02   5751160E-03 -,7153E+03 -,2626E+03   ,7103400  ,4973593 -,4980469
